loss,key,optimizer,epoch,dense,neuron,score
mean_squared_logarithmic_error,1,Adamax,40,4,128,-2.9225168473206806
mean_squared_logarithmic_error,1,Adamax,40,5,64,-11.563843527420739
mean_squared_logarithmic_error,1,Adamax,40,5,128,-4.337415531427148
mean_squared_logarithmic_error,1,Adamax,40,6,64,-6.268694358307071
mean_squared_logarithmic_error,1,Adamax,40,6,128,-7.441916425529715
mean_squared_logarithmic_error,1,Adamax,50,3,64,-13.321954049050914
mean_squared_logarithmic_error,1,Adamax,50,3,128,-2.4310042376814893
mean_squared_logarithmic_error,1,Adamax,50,4,64,-9.014399650218719
mean_squared_logarithmic_error,1,Adamax,50,4,128,-9.36394833348703
mean_squared_logarithmic_error,1,Adamax,50,5,64,-15.65518157853139
mean_squared_logarithmic_error,1,Adamax,50,5,128,-9.181221858606678
mean_squared_logarithmic_error,1,Adamax,50,6,64,-19.493890772738656
mean_squared_logarithmic_error,1,Adamax,50,6,128,-13.605256662891176
mean_squared_logarithmic_error,1,Adamax,60,3,64,-10.095782633380404
mean_squared_logarithmic_error,1,Adamax,60,3,128,-10.99238755189182
mean_squared_logarithmic_error,1,Adamax,60,4,64,-9.632995425747335
mean_squared_logarithmic_error,1,Adamax,60,4,128,-12.948401503448727
mean_squared_logarithmic_error,1,Adamax,60,5,64,-16.806726136050273
mean_squared_logarithmic_error,1,Adamax,60,5,128,-17.95040926296169
mean_squared_logarithmic_error,1,Adamax,60,6,64,-11.521441681745104
mean_squared_logarithmic_error,1,Adamax,60,6,128,-25.826466545761274
mean_squared_logarithmic_error,1,Nadam,30,3,64,-11.3610751322663
mean_squared_logarithmic_error,1,Nadam,30,3,128,-9.755421700850203
mean_squared_logarithmic_error,1,Nadam,30,4,64,-9.303403798542869
mean_squared_logarithmic_error,1,Nadam,30,4,128,-10.722818646280011
mean_squared_logarithmic_error,1,Nadam,30,5,64,-15.574908983531362
mean_squared_logarithmic_error,1,Nadam,30,5,128,-14.403175992956013
mean_squared_logarithmic_error,1,Nadam,30,6,64,-26.614745483559627
mean_squared_logarithmic_error,1,Nadam,30,6,128,-21.087876370077918
mean_squared_logarithmic_error,1,Nadam,40,3,64,-13.559032021253971
mean_squared_logarithmic_error,1,Nadam,40,3,128,-5.31938880010758
mean_squared_logarithmic_error,1,Nadam,40,4,64,-2.1576579731975705
mean_squared_logarithmic_error,1,Nadam,40,4,128,-11.540625841589714
mean_squared_logarithmic_error,1,Nadam,40,5,64,-19.280211627046203
mean_squared_logarithmic_error,1,Nadam,40,5,128,-13.134777549292666
mean_squared_logarithmic_error,1,Nadam,40,6,64,-10.622392999577219
mean_squared_logarithmic_error,1,Nadam,40,6,128,-8.5234927674108
mean_squared_logarithmic_error,1,Nadam,50,3,64,-12.400778470550394
mean_squared_logarithmic_error,1,Nadam,50,3,128,-7.503464639217883
mean_squared_logarithmic_error,1,Nadam,50,4,64,-13.34551748823671
mean_squared_logarithmic_error,1,Nadam,50,4,128,-11.319842405160811
mean_squared_logarithmic_error,1,Nadam,50,5,64,-15.688131734824239
mean_squared_logarithmic_error,1,Nadam,50,5,128,-11.534377578777253
mean_squared_logarithmic_error,1,Nadam,50,6,64,-10.642597945071403
mean_squared_logarithmic_error,1,Nadam,50,6,128,-17.92292869290888
mean_squared_logarithmic_error,1,Nadam,60,3,64,-17.59710935993266
mean_squared_logarithmic_error,1,Nadam,60,3,128,-11.562075450954993
mean_squared_logarithmic_error,1,Nadam,60,4,64,-19.55309185577979
mean_squared_logarithmic_error,1,Nadam,60,4,128,-21.234684339514587
mean_squared_logarithmic_error,1,Nadam,60,5,64,-12.011430076366342
mean_squared_logarithmic_error,1,Nadam,60,5,128,-20.860854836213186
mean_squared_logarithmic_error,1,Nadam,60,6,64,-34.10854182371273
mean_squared_logarithmic_error,1,Nadam,60,6,128,-3.811806366620818
